4.6 8.66 19.35 1191.3 24.6 5.7 11.86 0.099
4.6 8.64 19.07 1194.9 20.9 5.5 11.78 0.093
4.9 8.72 19.76 1188.4 25.4 5.5 11.66 0.103
5.0 8.79 18.9 1191.9 25.7 5.7 11.75 0.092
4.9 8.73 19.47 1188.2 25.4 5.8 11.68 0.1
4.7 8.67 19.44 1189.1 24.8 5.9 11.9 0.108
4.4 8.67 18.57 1192.6 22.7 5.8 11.94 0.104
4.6 8.65 18.58 1195.5 23.5 5.7 11.9 0.1
4.9 8.75 19.16 1192.9 25.0 6.1 11.95 0.103
5.1 8.83 21.27 1179.3 30.9 6.3 11.94 0.107
4.9 8.77 20.76 1187.0 20.9 6.1 12.21 0.104
4.7 8.7 18.71 1186.8 23.7 6.0 12.49 0.113
4.6 8.69 18.14 1188.4 32.8 5.8 12.12 0.115
4.6 8.67 16.59 1190.0 27.2 5.8 12.29 0.11
4.6 8.77 20.2 1184.7 27.8 6.0 12.38 0.104
4.8 8.84 20.89 1187.1 26.8 6.2 12.27 0.098
4.7 8.82 19.73 1176.3 25.5 6.5 12.6 0.118
4.7 8.78 18.97 1178.1 26.8 6.3 12.49 0.123
4.6 8.76 19.25 1180.4 26.1 6.2 12.65 0.123
4.6 8.75 20.08 1184.1 26.0 5.9 12.66 0.111
5.0 8.84 20.91 1176.4 29.8 6.1 12.47 0.113
5.2 8.9 22.04 1169.1 31.6 6.2 12.7 0.115
5.0 8.88 19.28 1167.1 34.2 6.4 12.44 0.122
4.9 8.83 21.62 1174.8 23.4 6.5 12.69 0.132
4.9 8.8 19.19 1170.6 26.7 6.2 12.61 0.123
4.7 8.76 19.87 1170.0 25.7 5.9 12.92 0.12
4.8 8.82 21.5 1164.7 26.0 5.8 12.44 0.126
4.9 8.87 21.63 1150.7 29.3 5.9 12.85 0.133
4.9 8.82 20.89 1156.6 24.4 6.0 12.93 0.134
4.8 8.78 16.1 1155.9 28.7 6.0 13.05 0.141
4.7 8.75 20.18 1160.9 26.4 5.8 13.09 0.143
4.7 8.75 20.07 1160.6 23.6 5.7 13.02 0.14
5.0 8.81 20.6 1157.6 25.6 5.9 13.36 0.142
5.0 8.84 21.14 1150.7 25.4 6.4 13.19 0.157
4.7 8.78 20.13 1157.9 29.2 5.8 13.35 0.149
4.6 8.74 19.65 1153.2 23.5 5.7 13.19 0.149
4.5 8.72 19.84 1156.2 29.6 5.6 13.6 0.154
4.4 8.7 19.45 1157.3 22.7 5.9 13.04 0.16
4.7 8.78 20.6 1152.7 26.4 5.6 13.0 0.16
4.9 8.84 21.34 1146.3 27.9 6.3 13.46 0.171
4.6 8.77 20.33 1150.5 25.4 5.9 13.52 0.17
4.4 8.74 19.63 1152.0 26.9 5.8 13.35 0.17
4.4 8.72 19.37 1148.4 23.4 5.6 13.13 0.164
4.3 8.71 19.12 1153.7 26.5 5.4 13.1 0.167
4.7 8.79 19.48 1148.0 26.0 5.6 13.39 0.158
4.8 8.85 20.73 1139.6 26.4 6.2 13.29 0.173
4.6 8.8 20.69 1139.4 28.5 6.1 13.37 0.176
4.4 8.78 19.66 1141.2 24.4 5.7 13.14 0.173
4.4 8.76 19.11 1143.5 25.8 5.6 13.16 0.161
4.3 8.75 15.38 1146.5 25.7 5.5 13.37 0.161
4.6 8.81 20.08 1142.0 23.3 5.7 13.2 0.165
4.6 8.85 18.45 1137.1 28.5 6.0 13.25 0.17
4.4 8.81 20.76 1138.4 26.6 5.8 13.35 0.168
4.4 8.79 17.41 1139.8 25.3 5.6 13.16 0.166
4.4 8.76 18.05 1138.4 26.1 5.8 13.18 0.163
4.4 8.75 17.62 1139.9 21.5 5.4 13.12 0.165
4.5 8.79 19.76 1134.6 24.8 5.6 13.14 0.17
4.6 8.8 20.74 1121.5 30.1 5.5 13.37 0.164
4.6 8.8 16.01 1123.0 9.2 5.6 13.11 0.165
4.4 8.78 17.22 1130.1 10.2 5.5 13.22 0.167
4.4 8.76 18.35 1130.1 11.6 5.6 13.0 0.162
4.3 8.76 17.31 1132.9 11.0 5.3 13.43 0.164
4.7 8.81 19.23 1128.1 9.2 5.4 13.14 0.156
4.9 8.88 18.81 1117.5 11.4 6.0 13.2 0.17
4.7 8.86 20.81 1118.3 14.2 5.9 13.08 0.164
4.6 8.84 20.69 1123.0 13.8 5.8 12.78 0.159
4.6 8.8 19.78 1125.5 9.2 5.5 12.92 0.152
4.5 8.8 19.16 1124.2 11.2 5.4 12.99 0.152
5.0 8.85 20.52 1115.9 13.8 5.8 12.9 0.152
5.2 8.89 20.52 1109.4 16.9 6.2 12.59 0.166
4.9 8.87 20.53 1113.8 17.4 6.3 12.74 0.168
4.9 8.86 17.7 1117.0 15.1 6.2 12.84 0.17
4.9 8.84 19.51 1117.2 15.6 6.1 12.69 0.158
4.9 8.83 19.84 1113.6 14.8 5.8 12.64 0.152
5.2 8.88 21.27 1109.8 15.9 6.2 12.52 0.156
5.3 8.94 22.24 1102.2 14.0 6.4 12.61 0.157
5.0 8.88 18.38 1109.6 16.2 6.3 12.8 0.163
5.0 8.86 18.22 1107.7 16.0 6.1 12.62 0.163
5.0 8.83 18.05 1110.0 14.9 6.1 12.48 0.159
5.0 8.83 18.44 1107.5 10.0 6.0 12.86 0.152
5.6 8.9 20.81 1102.5 14.2 6.5 12.93 0.153
5.6 8.94 22.21 1093.9 15.0 6.7 12.98 0.165
5.3 8.92 19.85 1096.6 19.3 6.8 12.56 0.171
5.2 8.9 19.35 1098.6 16.9 6.4 12.82 0.161
5.2 8.85 19.57 1100.4 16.5 6.4 12.7 0.157
5.0 8.85 20.45 1102.8 15.0 6.1 12.45 0.146
5.7 8.92 21.73 1095.0 15.5 6.5 12.31 0.151
5.9 8.96 22.29 1089.2 17.5 7.3 12.72 0.172
5.4 8.95 21.52 1088.9 20.8 6.8 12.68 0.168
5.4 8.91 20.59 1091.4 19.8 6.7 12.49 0.159
5.3 8.86 20.56 1098.1 16.3 6.3 12.55 0.157
5.2 8.86 19.94 1090.4 15.2 6.0 12.12 0.14
5.9 8.91 21.18 1082.9 16.9 6.0 11.95 0.144
6.0 8.96 22.24 1080.2 15.3 6.6 12.32 0.156
5.7 8.98 22.27 1074.9 20.6 6.6 12.21 0.156
5.6 8.9 21.35 1088.3 17.2 6.6 12.27 0.158
5.4 8.87 20.75 1092.6 17.5 6.3 12.53 0.155
5.5 8.85 20.09 1094.1 13.8 6.2 12.25 0.151
5.9 8.93 18.12 1054.5 15.6 6.0 12.15 0.131
5.8 8.96 21.23 1069.0 15.0 6.5 11.88 0.153
5.6 8.92 21.51 1084.0 15.1 6.7 12.39 0.155
5.4 8.88 18.43 1085.7 16.1 6.4 12.24 0.154
5.4 8.84 16.84 1085.0 12.0 6.4 12.01 0.157
5.4 8.84 18.06 1084.8 13.6 6.1 12.25 0.151
6.0 8.91 21.03 1082.7 20.1 6.8 12.05 0.167
6.3 8.97 21.52 1075.4 16.0 7.6 12.42 0.183
5.9 8.95 21.36 1072.3 19.7 7.1 12.37 0.164
5.8 8.9 20.47 1076.8 17.4 6.5 12.44 0.161
5.6 8.87 19.96 1078.5 15.0 6.3 12.13 0.158
5.7 8.85 19.55 1081.0 15.1 6.1 12.09 0.156
6.4 8.92 20.53 1071.4 14.6 6.8 12.06 0.171
7.0 8.96 21.71 1058.7 15.0 6.5 12.02 0.152
6.7 8.98 21.9 1063.3 16.3 6.7 11.96 0.165
6.4 8.94 21.31 1064.3 16.1 6.1 11.85 0.152
6.3 8.93 19.7 1063.0 17.5 6.2 12.04 0.151
6.2 8.91 20.89 1066.7 16.0 6.3 12.1 0.156
6.6 8.99 22.19 1059.0 20.9 6.9 12.27 0.159
7.0 9.05 22.89 1050.8 20.0 7.4 11.51 0.17
7.2 9.01 20.76 1048.0 17.9 6.2 12.15 0.14
6.9 8.98 20.3 1041.0 20.6 6.1 11.89 0.143
6.9 8.98 22.25 1047.0 16.2 5.9 11.89 0.138
6.8 8.96 21.89 1049.7 21.0 6.4 12.07 0.142
7.2 9.06 23.35 1045.1 20.2 7.7 12.53 0.158
7.6 9.15 25.67 1034.2 30.2 8.6 11.97 0.182
7.4 9.08 17.12 1034.9 26.7 6.5 12.14 0.128
7.1 9.08 22.57 1035.6 24.1 6.4 11.77 0.123
6.7 9.05 21.39 1031.2 17.2 6.3 11.87 0.114
6.5 9.03 22.96 1024.9 12.8 6.1 11.84 0.114
7.0 9.12 23.96 1022.6 21.4 7.2 11.22 0.135
7.3 9.17 23.38 1032.2 26.4 7.6 12.25 0.135
7.4 9.12 24.09 1027.1 27.7 6.4 12.16 0.114
7.3 9.09 22.89 1022.2 19.7 5.8 11.81 0.103
6.9 9.07 17.84 1014.1 13.8 5.5 11.65 0.096
6.6 9.07 17.66 1016.8 12.7 5.4 11.89 0.086
7.3 9.1 23.72 1009.5 23.7 5.8 11.33 0.096
7.9 9.16 18.64 1016.9 25.9 7.3 11.64 0.119
7.9 9.12 22.11 999.4 22.0 6.0 11.7 0.1
7.6 9.09 23.91 994.1 15.8 5.6 11.43 0.092
7.4 9.07 22.03 999.7 15.3 5.2 11.49 0.085
7.0 9.04 23.01 995.8 17.6 5.5 11.44 0.088
8.0 9.06 22.34 959.4 21.1 4.6 10.8 0.072
9.2 9.07 22.53 961.6 19.4 5.3 10.58 0.096
8.6 9.05 22.72 948.3 14.8 5.1 10.64 0.091
7.7 9.01 21.66 951.0 11.3 4.8 10.97 0.082
7.3 8.96 21.64 963.4 11.4 4.8 10.97 0.075
6.7 8.98 21.48 957.2 10.6 4.9 10.66 0.072
7.7 9.02 22.27 952.2 13.9 5.0 9.93 0.074
8.8 9.06 22.12 947.9 15.5 5.2 10.48 0.078
8.3 9.04 21.69 947.8 14.7 5.2 10.44 0.079
7.7 8.97 20.09 964.4 11.8 5.1 10.51 0.073
7.3 8.96 20.46 962.2 11.5 5.0 10.84 0.067
6.9 9.0 20.49 940.8 11.2 4.9 10.78 0.058
8.3 9.05 20.39 926.3 16.1 5.2 10.19 0.062
8.7 9.14 23.78 923.8 18.6 6.2 10.13 0.079
8.3 9.15 24.95 928.0 20.8 6.1 10.29 0.085
7.6 9.1 23.15 930.9 19.0 5.9 10.67 0.076
7.1 9.07 20.48 933.7 16.0 5.6 10.81 0.068
6.6 9.06 23.07 935.5 14.9 5.6 10.87 0.061
7.5 9.13 23.85 928.4 19.3 6.3 10.12 0.068
8.6 9.02 21.92 978.6 14.7 6.1 10.48 0.071
8.4 9.0 20.26 990.6 18.0 5.7 10.25 0.066
8.2 8.95 19.0 1003.6 10.3 5.5 10.49 0.062
7.9 8.91 19.58 1006.9 12.4 5.3 10.66 0.057
7.7 8.9 19.09 1011.4 12.4 5.5 10.96 0.054
8.4 9.01 20.85 1002.2 17.3 5.4 9.73 0.06
9.1 9.12 22.94 989.7 18.0 6.3 10.44 0.067
9.0 9.11 20.64 983.8 19.3 6.1 10.48 0.061
9.0 9.06 22.05 981.8 21.2 5.8 10.55 0.06
8.6 9.02 21.55 975.5 12.3 5.6 10.59 0.053
8.0 9.04 21.81 966.8 15.8 5.4 10.69 0.051
9.0 9.06 21.94 975.4 20.6 5.8 10.4 0.054
9.2 9.15 23.86 965.7 19.4 6.6 10.66 0.07
9.0 9.14 24.31 952.7 22.7 6.6 10.59 0.066
8.5 9.12 23.55 930.5 17.2 6.0 10.45 0.06
8.1 9.08 22.92 934.9 13.0 5.8 10.64 0.055
7.9 9.09 21.27 931.2 14.7 5.7 11.01 0.055
9.3 9.16 23.56 910.2 15.6 5.5 9.95 0.05
10.9 9.2 23.8 900.1 18.2 5.5 9.68 0.065
10.0 9.19 23.38 905.1 17.2 5.8 9.62 0.067
8.7 9.07 20.44 924.0 13.8 5.7 10.05 0.062
7.9 9.01 19.36 932.9 10.7 5.5 10.26 0.059
7.6 9.04 18.5 936.4 10.6 5.5 10.36 0.046
8.8 9.1 20.57 929.2 14.0 5.6 9.0 0.058
9.9 9.11 20.86 922.2 15.3 5.8 9.68 0.066
9.2 9.11 17.56 931.4 14.3 5.5 9.5 0.059
8.7 9.05 17.63 940.8 12.5 5.6 9.86 0.059
8.2 9.02 19.11 948.9 9.0 5.4 9.99 0.05
8.0 9.02 17.87 952.8 10.4 5.5 10.03 0.046
9.4 9.06 19.32 945.7 12.9 5.4 9.4 0.043
10.3 9.16 21.79 930.8 13.6 5.9 9.59 0.056
9.1 9.19 21.74 929.2 14.5 6.2 9.29 0.07
9.1 9.14 17.74 937.0 13.5 5.8 9.3 0.059
8.6 9.07 18.21 942.3 11.0 5.6 9.73 0.058
8.2 9.03 19.7 953.1 11.1 5.9 9.93 0.052
9.8 9.11 18.94 945.8 13.2 5.5 9.54 0.047
11.0 9.18 18.71 933.8 15.7 5.6 9.36 0.054
10.3 9.16 20.15 934.9 11.9 5.5 9.24 0.056
9.8 9.12 20.28 941.0 12.5 5.5 9.43 0.054
9.1 9.05 18.89 947.3 10.1 5.3 9.43 0.051
8.6 9.03 17.04 952.3 8.9 5.5 9.73 0.048
9.8 9.1 17.87 949.9 13.2 5.6 9.33 0.056
11.0 9.14 18.76 940.5 16.4 5.9 9.0 0.06
9.9 9.12 19.32 949.3 13.3 5.9 9.21 0.056
9.4 9.04 16.66 950.2 12.3 5.6 9.37 0.052
8.9 9.02 16.91 954.4 11.1 5.7 9.36 0.048
8.7 9.02 16.34 954.5 10.4 5.7 9.78 0.044
10.3 9.09 18.44 945.6 12.2 5.2 8.91 0.038
13.0 9.14 19.61 930.4 12.6 5.2 9.02 0.047
12.0 9.14 17.81 924.9 14.2 5.1 8.84 0.049
11.2 9.08 18.24 932.8 11.2 5.1 8.85 0.049
10.4 9.06 17.99 937.1 10.5 5.1 8.88 0.048
9.9 9.02 17.07 944.9 10.1 5.0 9.16 0.047
10.6 9.07 18.35 946.2 12.0 5.4 9.07 0.049
10.7 9.18 20.15 936.5 16.8 6.6 8.62 0.06
10.6 9.11 19.63 941.2 14.7 5.9 8.93 0.058
10.5 9.03 18.42 950.8 13.1 5.6 9.04 0.052
10.3 8.94 16.7 957.8 11.7 5.3 8.97 0.053
10.2 8.89 16.29 964.9 11.3 5.4 9.0 0.051
11.4 9.12 18.93 938.8 12.1 5.3 8.82 0.054
